1,2238,4350,0
1,2270,4350,0
1,2238,4382,0
1,2302,4126,0
1,2302,4126,0
1,2302,4126,0
1,2174,5118,0
1,2174,4990,0
1,2174,4606,0
1,2174,4382,0
1,2174,4158,0
1,3070,5118,0
1,2718,4318,0
1,2718,4862,0
1,2508,4812,24
1,2514,4790,25
1,2622,4862,24
1,2718,4830,24
1,2524,4756,24
1,2540,4732,25
1,2496,4280,24
1,2488,4232,24
1,2550,4242,25
1,2534,4274,25
1,2654,4318,24
1,2302,4126,0
1,2270,4926,0
1,2270,4926,0
1,3714,4782,24
1,3296,4224,0
1,3686,4698,0
1,3298,4750,0
1,4094,5118,0
1,3700,4852,0
1,3830,4834,0
1,3166,4126,40
1,3166,4126,0
1,3166,4670,0
1,3166,4126,24
1,4394,4206,8
1,4496,4296,0
1,4670,4474,1
1,4668,4412,1
1,4546,4470,1
1,4096,4408,1
1,4606,4410,1
1,5118,5118,0
1,5038,4642,0
1,5044,4492,0
1,4430,4194,8
1,6142,5118,0
1,5470,4158,0
1,5140,4580,1
1,5158,4658,25
1,5502,5118,24
1,7166,5118,0
1,48126,5118,0
1,49150,5118,0
1,50174,5118,0
1,51198,5118,0
1,52222,5118,0
1,53246,5118,0
1,54270,5118,0
1,55294,5118,0
1,56318,5118,0
1,57342,5118,0
1,57940,4300,136
1,57806,4282,152
1,57920,4256,156
1,57920,4256,152
1,58270,4318,96
1,58366,4670,96
1,58366,4702,96
1,58366,4638,96
1,57950,4286,96
1,58366,5118,96
1,58046,4766,96
1,58366,5118,192
1,57854,5118,192
1,58366,4606,192
1,57854,4606,192
1,57958,4306,152
1,57412,4620,96
1,57500,4604,96
1,57494,4450,96
1,57506,4470,96
1,57500,4460,96
1,57502,4458,96
1,59390,5118,96
1,59870,4926,96
1,60414,5118,0
1,61438,5118,96
1,60702,4126,96
1,61406,4126,96
1,60830,4126,96
1,61150,4126,96
1,60958,4126,96
1,61022,4126,96
1,60990,4670,96
1,61118,4542,96
1,61118,4670,96
1,60862,4798,96
1,60990,4798,96
1,61118,4798,96
1,60990,4670,96
1,60926,5118,192
1,60958,4350,96
1,60958,4126,96
1,61022,4318,96
1,60798,4318,96
1,60926,4606,192
1,61438,5118,192
1,61438,4606,192
1,61054,4318,184
1,60606,4286,96
1,60582,4242,120
1,60574,4382,96
1,60574,4382,96
1,62462,5118,96
1,63486,5118,0
1,2046,6142,0
1,2174,5374,24
1,2270,5598,0
1,3070,6142,0
1,2750,5374,0
1,2706,5310,24
1,2708,5260,24
1,2660,5316,24
1,2680,5280,24
1,2526,5342,24
1,2584,5352,25
1,2764,5852,0
1,2534,5802,24
1,2548,5764,25
1,2586,5806,25
1,2580,5756,24
1,2654,5822,24
1,2718,5822,24
1,4094,6142,0
1,3166,5182,40
1,3166,5694,40
1,3166,5950,40
1,3166,5182,24
1,3166,5694,24
1,3166,5950,24
1,5118,6142,0
1,6142,6142,0
1,5310,5438,0
1,5246,5374,24
1,5310,5182,0
1,5566,5438,0
1,5598,5182,0
1,5442,5318,8
1,6110,5182,0
1,5818,5182,10
1,7166,6142,0
1,48126,6142,0
1,49150,6142,0
1,49654,5698,96
1,49482,6078,28
1,49338,6014,24
1,49426,5982,24
1,49502,6078,0
1,50174,5630,8
1,49310,5758,96
1,49310,5854,96
1,50030,5818,4
1,49214,6110,80
1,49214,6142,0
1,49182,6046,48
1,49726,5182,120
1,50142,5182,120
1,49758,5854,0
1,49758,5854,96
1,49662,5854,96
1,49342,5886,32
1,49342,5886,64
1,49534,5886,64
1,49662,5886,64
1,49534,5886,32
1,49662,5886,32
1,49534,5886,0
1,49662,5886,0
1,50032,5984,0
1,49246,6142,152
1,49694,5694,1
1,49278,5246,96
1,49278,5374,96
1,49278,5374,160
1,49278,5246,160
1,49982,5406,96
1,49534,5374,95
1,49534,5374,96
1,50174,6142,0
1,50046,5438,96
1,49790,5438,96
1,49662,5438,96
1,49310,5438,96
1,49374,5438,96
1,49406,5438,96
1,49406,5694,96
1,49406,5726,96
1,49534,5726,96
1,49662,5726,96
1,49694,5726,96
1,49662,5694,88
1,49310,5598,0
1,49310,5726,0
1,49342,5630,32
1,49342,5758,64
1,49342,5630,64
1,49342,5886,0
1,49342,5758,32
1,49694,5726,0
1,49662,5726,80
1,49374,5438,80
1,49182,5790,96
1,49950,5438,0
1,49662,5438,0
1,49630,5694,0
1,49694,5246,96
1,49726,5342,104
1,50104,5800,0
1,50030,5818,0
1,49406,5182,152
1,50106,5606,8
1,49922,5470,44
1,49898,5470,76
1,49912,5472,76
1,50782,5694,96
1,51070,5438,96
1,51198,5438,96
1,51134,5438,96
1,51006,6078,0
1,51198,5246,104
1,50462,5438,96
1,50942,5438,96
1,50938,5366,104
1,50930,5342,96
1,50186,5614,8
1,50188,5620,8
1,50270,5694,0
1,50784,5888,0
1,50784,5888,0
1,50430,5438,48
1,50334,5182,120
1,50904,5224,96
1,50922,5302,96
1,51198,6142,0
1,50398,5598,96
1,50302,5438,96
1,50366,5438,96
1,50238,5438,0
1,50814,5150,96
1,50782,5438,96
1,51054,5418,96
1,51198,6142,96
1,50742,5482,48
1,51166,5278,96
1,51198,5246,100
1,51006,5438,96
1,50878,5438,96
1,50600,5920,0
1,50598,5930,0
1,50814,6142,0
1,51230,5406,96
1,51230,5438,96
1,51230,5470,96
1,51230,5598,96
1,51230,6110,96
1,51230,6142,96
1,51294,6142,96
1,51422,6142,96
1,51678,6142,96
1,52190,6142,96
1,51284,5356,96
1,51422,5182,152
1,51294,5278,96
1,51998,5438,0
1,51518,5694,0
1,51774,5694,96
1,51902,5566,96
1,51902,5694,96
1,51646,5822,96
1,51774,5822,96
1,51902,5822,96
1,51902,5502,96
1,51774,5694,0
1,52030,5694,0
1,51774,5950,0
1,52030,5950,0
1,52190,5658,96
1,52190,5666,96
1,51870,5342,96
1,51870,5342,95
1,52062,5246,96
1,52062,5246,144
1,52126,5918,96
1,52158,5950,128
1,52094,5662,96
1,52222,6142,96
1,52126,6046,96
1,52158,6078,128
1,52808,5672,96
1,52702,6142,96
1,53214,6142,96
1,52446,5246,96
1,52446,5246,160
1,52286,5246,144
1,52812,5756,96
1,52926,5822,96
1,52798,5822,96
1,52670,5822,96
1,52926,5694,96
1,52926,5566,96
1,52926,5438,0
1,52542,5694,0
1,52798,5694,96
1,52798,5694,0
1,53054,5694,0
1,52798,5950,0
1,53054,5950,0
1,52464,5632,96
1,52466,5558,96
1,52464,5712,96
1,52394,5622,96
1,53150,5214,165
1,52254,5918,96
1,52382,5918,96
1,52286,5950,128
1,53098,5422,96
1,53138,5494,96
1,52254,5278,96
1,52318,5278,96
1,52478,5214,98
1,52318,5278,100
1,53246,6142,96
1,52382,6046,96
1,52254,6046,96
1,52286,6078,128
1,52542,5822,0
1,54194,5206,195
1,54226,5214,171
1,53470,5502,96
1,53454,5282,96
1,53414,5250,128
1,53278,5406,96
1,53278,5854,96
1,53278,5726,96
1,53278,5438,96
1,53278,5694,96
1,53278,5470,96
1,53278,5662,184
1,53874,5574,96
1,53872,5656,96
1,53278,6110,96
1,53742,5186,136
1,53872,5184,136
1,53616,5192,136
1,53996,5188,136
1,53342,5854,144
1,53822,6046,96
1,54270,6014,96
1,53478,5570,96
1,53548,5564,96
1,53278,5662,96
1,54270,6142,96
1,53434,5262,128
1,54302,5630,96
1,54942,5630,96
1,54942,5566,96
1,54366,5406,0
1,54302,5822,0
1,54430,5790,0
1,54942,5726,0
1,54430,5790,0
1,54942,5726,0
1,55294,5150,0
1,54654,5182,168
1,54974,5822,96
1,54878,5406,96
1,54878,5726,96
1,54942,5662,80
1,55294,6142,0
1,55294,5150,96
1,54302,5438,96
1,54302,5662,96
1,54302,5630,184
1,54398,5406,144
1,54622,5662,88
1,54878,5662,88
1,55198,5662,88
1,55294,5534,88
1,55294,5662,88
1,55006,5470,96
1,55358,5406,0
1,55358,5726,0
1,55358,5406,0
1,55358,5726,0
1,55806,5150,0
1,56158,5150,0
1,55390,5214,152
1,56126,5534,96
1,55358,5662,80
1,56318,6142,0
1,55486,5662,96
1,55614,5662,96
1,55742,5662,96
1,55870,5662,96
1,55998,5662,96
1,56126,5662,96
1,56254,5662,96
1,55358,5726,0
1,55358,5406,0
1,55870,5900,96
1,56168,5608,96
1,55358,5960,88
1,56062,5150,96
1,55340,5964,96
1,55342,5970,96
1,55486,5854,128
1,55390,5854,128
1,56030,5662,96
1,56638,5150,0
1,57022,5150,0
1,57336,5616,96
1,57340,5588,96
1,56446,5214,152
1,57342,5438,96
1,57342,5726,96
1,57342,5854,96
1,57342,5406,96
1,57342,5662,96
1,56702,5950,96
1,57342,6142,0
1,56382,5662,96
1,56510,5662,96
1,56638,5662,96
1,56766,5662,96
1,56894,5662,96
1,57022,5662,96
1,57150,5662,96
1,57278,5662,96
1,57054,5900,96
1,57342,6110,96
1,57086,5150,96
1,57054,5662,96
1,57434,5198,164
1,57426,5182,132
1,57904,5960,96
1,57920,5992,95
1,57920,5992,96
1,57706,5718,100
1,57822,5406,96
1,58366,5150,96
1,57982,5150,96
1,58238,5150,96
1,57854,5150,96
1,57822,5150,96
1,58142,5278,96
1,58174,5278,96
1,58206,5182,168
1,58270,5598,96
1,57406,5150,96
1,57534,5150,96
1,57566,5150,96
1,58366,6142,96
1,57758,5982,96
1,58284,5548,96
1,57534,5374,96
1,57534,5374,95
1,57616,5640,96
1,57706,5718,96
1,57630,5598,96
1,57726,5598,96
1,58270,6078,96
1,58366,5822,96
1,57464,6000,96
1,57474,6014,96
1,57346,5518,96
1,58878,5950,96
1,59006,5950,96
1,58686,5950,96
1,58398,5406,96
1,59358,5470,96
1,59358,5534,96
1,58814,5822,96
1,59166,5790,112
1,58398,6046,96
1,58398,5534,96
1,58398,5566,96
1,58398,5758,184
1,58398,5790,96
1,58398,6110,96
1,58436,5492,128
1,59294,5534,96
1,59102,5278,104
1,58750,5278,104
1,59102,5374,96
1,58750,5374,96
1,59166,5854,96
1,59102,5854,96
1,59198,6110,160
1,59134,6110,160
1,59166,5214,96
1,59390,5310,104
1,59038,5278,96
1,58910,5278,96
1,59176,5456,96
1,59178,5566,96
1,58398,5758,96
1,59390,6142,96
1,59038,5278,136
1,59030,5282,144
1,58998,5498,96
1,58968,5576,96
1,59198,5918,152
1,59134,5918,152
1,58846,5886,152
1,58750,5886,152
1,58846,6078,160
1,58750,6078,160
1,58814,5790,112
1,58942,5534,96
1,60158,6014,96
1,60414,6014,96
1,59774,5982,96
1,59432,5272,136
1,59454,5214,160
1,59998,5822,104
1,59902,5854,136
1,59902,5982,136
1,59590,5214,98
1,59806,5246,96
1,59934,5246,96
1,59870,5662,112
1,59966,5790,136
1,59998,5950,104
1,59894,5490,96
1,59890,5422,96
1,59550,5310,104
1,59518,5278,136
1,60414,6142,96
1,59958,5834,136
1,60126,5662,96
1,60446,5662,0
1,60446,6110,0
1,61086,5150,0
1,60734,5438,96
1,60798,5758,96
1,60702,5470,96
1,60734,5374,96
1,60926,5886,96
1,60702,5214,96
1,60926,5246,80
1,60542,5406,144
1,60926,5950,96
1,60446,5662,96
1,60446,5630,184
1,60446,5438,96
1,61438,6142,0
1,61182,5150,96
1,61150,5150,96
1,61176,5184,152
1,61182,5246,80
1,61022,5150,96
1,60446,5630,96
1,61182,6142,88
1,61182,5630,88
1,60958,5662,88
1,60926,5502,88
1,61246,5214,96
1,61246,5470,96
1,61246,5598,96
1,61246,5662,96
1,60958,5758,96
1,60862,5758,96
1,60862,5406,96
1,60862,5406,95
1,61118,5662,96
1,61150,6078,96
1,61150,6078,95
1,60926,5726,0
1,61246,5406,80
1,60990,5598,96
1,60990,5598,95
1,61598,5150,0
1,62078,5150,0
1,62462,5662,96
1,62462,6142,0
1,63486,6142,0
1,62494,5150,96
1,2046,7166,0
1,3070,7166,0
1,4094,7166,0
1,5118,7166,0
1,6142,7166,0
1,7166,7166,0
1,44030,7166,0
1,45054,7166,0
1,46078,7166,0
1,47102,7166,0
1,48126,7166,0
1,49150,7166,0
1,49278,6554,3
1,49242,6486,27
1,49252,6500,27
1,49524,6924,0
1,49726,6942,0
1,49726,6814,0
1,49726,6814,0
1,49726,6942,0
1,49530,6918,0
1,49214,6206,80
1,49214,6206,36
1,49214,6206,32
1,50134,7162,0
1,49566,6334,0
1,49246,6878,152
1,49246,6494,152
1,49726,7070,1
1,49694,6430,1
1,50174,7166,0
1,49310,6718,0
1,49438,7134,80
1,49470,7134,0
1,49438,7134,96
1,49470,7134,96
1,49310,6398,0
1,49182,6782,96
1,49854,6942,0
1,49726,6654,0
1,49854,6814,0
1,49854,6686,0
1,49854,6558,0
1,49726,6654,0
1,49854,6942,0
1,49790,6910,32
1,49790,6782,32
1,49790,6654,32
1,49772,6156,0
1,50100,7092,1
1,49778,6158,0
1,50076,7084,1
1,49438,7006,0
1,49278,6846,0
1,51038,6558,0
1,51038,7038,0
1,50270,6206,0
1,50950,6690,96
1,50944,6688,96
1,50750,7070,1
1,50238,7070,1
1,50718,6430,1
1,50206,6430,1
1,51198,7166,0
1,50398,6686,48
1,50462,6782,24
1,50462,6654,24
1,50526,6654,0
1,50526,6782,0
1,50334,6782,24
1,50334,6654,24
1,50398,6782,0
1,50270,6782,0
1,50398,6622,0
1,50270,6622,0
1,50942,6686,0
1,50398,6814,48
1,50334,6942,0
1,50494,7006,0
1,50950,6170,0
1,50946,6166,32
1,51198,7166,96
1,51198,6654,96
1,52222,7166,0
1,51710,6174,96
1,52222,6174,96
1,53246,7166,0
1,52734,6174,96
1,53118,6174,96
1,53182,6174,96
1,52990,6174,96
1,53506,6678,104
1,53544,6704,96
1,53830,6578,96
1,53834,6582,96
1,53888,7016,96
1,54270,7166,96
1,53438,6942,96
1,53566,6974,96
1,54142,6334,96
1,54046,6974,96
1,53470,6270,96
1,53598,6270,96
1,53414,6250,120
1,53532,6244,120
1,53822,6302,96
1,54014,6334,96
1,53918,6334,120
1,53566,6334,96
1,53534,6366,96
1,53470,6366,96
1,53566,6334,96
1,53374,6334,96
1,53374,6334,96
1,54302,6814,0
1,54302,6270,0
1,55262,6398,0
1,54366,6718,0
1,54814,6718,0
1,55262,6750,0
1,54366,6718,0
1,54814,6718,0
1,55262,6750,0
1,55262,6398,0
1,54814,7166,96
1,54878,6430,96
1,55262,6750,0
1,54398,7166,0
1,54526,7166,0
1,54782,7166,0
1,55294,7166,0
1,55198,6398,80
1,55198,6718,80
1,54814,6398,96
1,55294,7166,0
1,55262,6686,80
1,54568,6656,96
1,54770,6670,96
1,55214,6666,96
1,54952,6536,96
1,54944,6664,96
1,55250,6678,96
1,55252,6516,96
1,54996,6628,96
1,55002,6622,96
1,55838,7166,96
1,55326,7166,96
1,55710,6174,96
1,56318,7166,0
1,55806,7166,0
1,56318,7166,0
1,55934,6206,96
1,55646,6718,96
1,55614,6302,96
1,56062,6494,128
1,56862,7166,96
1,56350,7166,96
1,57342,6622,96
1,57342,7134,96
1,57342,7166,0
1,56830,7166,0
1,57342,6942,96
1,57342,6686,96
1,57342,6174,96
1,57342,7166,0
1,56830,6206,96
1,57598,6846,96
1,58270,7102,96
1,58270,6590,96
1,58366,7166,96
1,57854,6494,96
1,57758,6494,96
1,57822,6334,96
1,57854,6878,0
1,57774,6154,96
1,57522,6766,104
1,59390,7166,0
1,60414,7166,0
1,61110,6362,88
1,61122,6366,88
1,60446,6494,0
1,60446,6974,0
1,61182,6654,88
1,61182,7166,88
1,61246,6206,80
1,61182,6270,80
1,60926,6206,96
1,60446,6686,96
1,61438,7166,0
1,61182,6206,80
1,60926,6718,96
1,60926,6974,96
1,60926,7166,96
1,60926,7038,96
1,61246,6238,96
1,61104,6592,88
1,61246,6174,96
1,61246,6814,96
1,61246,6910,96
1,60926,6206,0
1,61246,7166,96
1,61326,6410,96
1,61566,6238,0
1,61566,6814,0
1,61566,6238,0
1,61566,6814,0
1,61566,6750,80
1,61566,6238,0
1,61566,6814,0
1,61502,6814,80
1,61502,6238,80
1,62462,6686,96
1,62462,7166,0
1,61502,6750,88
1,61502,6494,88
1,61502,6590,96
1,61502,6590,95
1,61444,6348,96
1,63486,7166,0
1,44030,8190,0
1,45054,8190,0
1,46078,8190,0
1,47102,8190,0
1,48126,8190,0
1,49150,8190,0
1,49758,7230,32
1,49758,7230,0
1,49726,8190,0
1,49534,8126,0
1,49566,7806,0
1,49566,7806,32
1,49566,7934,32
1,49406,8158,0
1,49406,7902,0
1,49406,7646,0
1,49566,7934,0
1,49854,8158,0
1,49918,8158,0
1,50174,8062,0
1,49608,8072,0
1,49214,7966,140
1,49758,7550,32
1,49758,7550,48
1,49438,7390,96
1,49214,7390,119
1,49758,7550,96
1,49758,7486,96
1,49384,8176,96
1,49214,7358,152
1,49214,7198,120
1,49464,7600,1
1,49466,7558,1
1,49698,7278,1
1,49724,7596,1
1,49182,8190,96
1,49758,7358,96
1,49758,7422,96
1,49726,7550,96
1,49534,7806,96
1,49502,7550,1
1,49726,7294,1
1,49726,7614,1
1,49758,7550,1
1,50174,8190,0
1,49950,7742,0
1,49438,7902,96
1,49438,7646,96
1,49438,8158,96
1,49470,8158,80
1,49470,7646,80
1,49470,8190,96
1,49726,7550,88
1,49470,7678,96
1,49470,7614,96
1,49470,7582,96
1,49726,7582,80
1,49726,7294,80
1,49758,7294,0
1,49758,7582,0
1,49726,7582,96
1,49470,7294,96
1,49726,7294,96
1,49758,7582,96
1,49758,7294,96
1,49214,7966,136
1,49662,7966,0
1,49790,7966,0
1,49438,7198,96
1,49434,7198,129
1,49470,7198,96
1,49470,7262,96
1,50782,7742,0
1,50902,7658,0
1,50772,7884,0
1,50814,8094,0
1,51038,7518,0
1,50686,8062,0
1,51198,7678,96
1,51198,8190,96
1,50690,7254,0
1,50684,7260,0
1,51198,8190,0
1,50366,7326,0
1,50366,7326,0
1,50654,8190,96
1,51166,8190,96
1,52222,8190,0
1,53246,8190,0
1,54270,7198,96
1,53758,7198,96
1,54270,8190,0
1,54302,7198,96
1,55294,8190,0
1,56318,8190,0
1,57342,8190,0
1,57374,7198,96
1,58366,8190,0
1,59390,8190,0
1,60414,8190,0
1,60446,7422,0
1,61246,7230,0
1,61246,7230,0
1,61182,7998,96
1,61118,7742,96
1,60446,7710,96
1,61438,8190,0
1,61182,7230,80
1,60926,7742,96
1,61246,7742,96
1,61406,7742,96
1,60862,7742,96
1,61438,8190,96
1,61438,7934,96
1,61438,7806,96
1,61438,7742,96
1,60734,7742,96
1,61278,7742,96
1,60894,7742,96
1,60734,7998,96
1,60734,8126,96
1,60734,8190,96
1,61182,7742,88
1,61182,7710,88
1,60954,8166,96
1,60906,8142,96
1,60970,8182,104
1,62462,7710,96
1,62462,7198,96
1,62462,8190,0
1,63486,8190,0
1,44030,9214,0
1,45054,9214,0
1,46078,8638,192
1,45822,8862,96
1,45982,8734,100
1,46078,9150,192
1,46046,8926,96
1,46078,8606,96
1,46078,8862,96
1,46078,9214,0
1,47062,9186,160
1,46168,8768,96
1,46104,8784,96
1,47064,9040,160
1,47072,8776,160
1,47062,8266,160
1,46270,8278,159
1,46142,8446,144
1,46110,8478,96
1,46110,8958,96
1,46110,8766,96
1,46110,8894,96
1,46174,9118,168
1,47102,8478,96
1,46842,8286,163
1,46810,8254,124
1,46686,8254,128
1,46558,8254,128
1,46142,8606,96
1,46142,8958,96
1,47102,8606,152
1,46110,8766,96
1,46110,8894,184
1,46110,8926,96
1,46110,8638,96
1,46110,8606,96
1,46110,9182,96
1,46654,8638,96
1,47102,9214,96
1,47102,8606,120
1,47102,9182,96
1,46718,8286,144
1,46558,8286,168
1,46622,8286,168
1,46718,8286,168
1,46686,8286,104
1,46622,8286,104
1,46558,8286,104
1,46590,8254,128
1,46622,8254,128
1,46718,8286,160
1,46494,8286,144
1,46494,8286,128
1,46718,8286,128
1,46718,8286,120
1,46494,8286,104
1,46718,8286,104
1,46718,8286,96
1,47070,9118,96
1,46622,9150,96
1,47502,8274,128
1,47966,8350,152
1,47326,8254,137
1,47448,8600,96
1,48126,9214,96
1,47614,8286,152
1,47678,8286,152
1,47646,8286,104
1,47582,8286,104
1,47486,8286,104
1,47582,8286,128
1,47614,8286,128
1,47646,8286,128
1,47678,8286,144
1,47454,8286,128
1,47678,8286,128
1,47678,8286,120
1,47454,8286,104
1,47678,8286,104
1,47678,8286,96
1,47774,9086,96
1,47614,9118,96
1,47486,8286,152
1,48350,8862,152
1,48350,8862,148
1,48350,8862,144
1,49118,8478,128
1,49118,8350,128
1,49118,8478,96
1,48392,8296,96
1,48798,8286,128
1,49118,8350,96
1,48350,8798,104
1,48734,8254,168
1,48574,8894,96
1,48702,8894,96
1,48830,8894,96
1,48830,8766,96
1,48830,8638,96
1,48702,8766,96
1,48318,8766,184
1,48318,8798,96
1,48318,8574,96
1,48318,8542,96
1,48318,8478,96
1,48318,8350,96
1,48318,8926,96
1,48318,9054,96
1,48318,9182,96
1,49054,8702,96
1,48862,8426,96
1,48584,8736,96
1,48584,8736,96
1,48400,8648,96
1,48412,8716,96
1,48760,8328,136
1,48816,8424,136
1,48872,8328,136
1,48798,8542,96
1,48830,9086,96
1,48286,9086,96
1,49150,9214,96
1,50142,9150,96
1,50078,9118,96
1,49854,9086,96
1,50142,8222,96
1,50174,8222,96
1,50174,8286,96
1,50174,8414,96
1,50174,8670,96
1,50174,9182,96
1,50174,9214,96
1,49662,9214,96
1,50174,9214,96
1,49664,8504,0
1,49298,8270,96
1,49374,8318,96
1,49374,8254,96
1,49438,8222,96
1,49918,8670,0
1,49470,8222,96
1,49982,8222,96
1,50110,8222,96
1,49822,8478,96
1,49662,8446,96
1,49822,8254,96
1,49886,8446,96
1,49918,8446,184
1,49342,9086,96
1,50206,8702,96
1,50206,9214,96
1,51198,9214,0
1,52222,9214,0
1,53246,9214,0
1,54270,9214,0
1,59390,9214,0
1,60414,9214,0
1,60600,8600,96
1,61214,8254,128
1,60842,8630,96
1,60876,8660,95
1,60876,8660,96
1,60926,9182,95
1,60926,9182,96
1,61438,9214,96
1,61406,8222,96
1,61150,8222,96
1,60702,8222,96
1,60734,8222,96
1,60702,9150,96
1,60734,9150,96
1,61022,9150,96
1,61278,9150,96
1,61406,9150,96
1,60670,8222,128
1,60510,8286,160
1,60830,8542,96
1,60734,9182,158
1,61278,8606,96
1,61278,8830,96
1,60492,8268,184
1,60822,8234,96
1,60926,8234,96
1,61024,8224,96
1,60478,8746,141
1,60600,8944,96
1,62462,8254,96
1,61950,8254,96
1,62462,8222,96
1,62462,9214,0
1,63486,9214,0
1,26622,10238,0
1,44030,10238,0
1,45054,10238,0
1,46078,9662,192
1,46078,10238,0
1,46590,9726,192
1,47102,10238,0
1,48126,10238,0
1,49150,10238,0
1,50174,10238,0
1,51198,10238,0
1,50302,9246,0
1,52222,10238,0
1,53246,10238,0
1,54270,10238,0
1,59390,10238,0
1,60414,10238,0
1,60856,9288,96
1,60912,9296,96
1,61438,10238,96
1,60670,9374,96
1,60894,9374,96
1,61118,9374,96
1,60702,9598,96
1,60926,9598,96
1,60702,9822,96
1,60702,10046,96
1,61126,9594,96
1,61312,9408,96
1,61114,9822,96
1,60904,9824,96
1,60902,10050,96
1,61336,10088,96
1,61302,9834,96
1,61322,9598,96
1,61112,10072,96
1,60478,9726,120
1,60478,9982,120
1,60656,10048,96
1,62462,10238,96
1,59390,11262,0
1,59710,10270,32
1,60414,11262,96
1,60414,10878,96
1,60414,10526,112
1,60318,10782,96
1,60414,10878,96
1,60414,10750,96
1,60158,10878,96
1,61438,11262,96
1,61332,10348,96
1,60680,10304,96
1,60904,10312,96
1,61110,10338,96
1,60926,10430,96
1,60484,10260,160
1,60446,11006,136
1,61440,10240,96
1,60414,12286,0
1,61438,12286,0
1,60446,11294,96
1,62462,12286,0
1,13310,13310,0
1,12798,12798,0
1,12796,12836,0
1,12798,12894,0
1,41982,18430,0
1,43006,18430,0
1,44030,18430,0
1,45054,18430,0
1,59390,18430,0
1,60414,18430,0
1,61438,18430,0
1,62462,18430,0
1,63486,18430,0
1,64510,18430,0
1,25598,19454,0
1,39934,19454,0
1,40958,19454,0
1,41982,19454,0
1,43006,19454,0
1,43710,18942,96
1,43518,19454,96
1,44030,19454,96
1,43614,18942,0
1,43326,19454,0
1,43582,19454,0
1,43436,19356,0
1,43582,19198,0
1,43614,19422,0
1,44126,18942,0
1,44126,19454,0
1,45054,19454,0
1,59390,19454,0
1,60414,19454,0
1,61438,19454,0
1,62462,19454,0
1,63486,19454,0
1,64510,19454,0
1,39934,20478,0
1,40958,20478,0
1,41982,20478,0
1,43006,20478,0
1,43742,19486,0
1,43582,19486,0
1,43454,19934,0
1,44030,20478,0
1,43038,20478,0
1,43038,19966,0
1,43294,19486,0
1,43326,19486,0
1,43454,19486,0
1,43582,19486,88
1,43288,19488,16
1,43710,19550,0
1,43710,19550,32
1,43134,20030,48
1,43166,20158,0
1,43294,20158,0
1,43166,20158,24
1,43294,20158,24
1,43166,20158,48
